;name;cell_type;well_number;location_number;tag;data_type;file_format;path;filename;subfolder;sample_site;z_position;channel;is_mask;mask_path
1305;Alexa488;Fibroblasts;5;225locations;s185z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s185z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s185z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;185;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s185z06c1_ORG_mask.tiff
1306;Alexa488;Fibroblasts;5;225locations;s175z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s175z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s175z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;175;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s175z06c1_ORG_mask.tiff
1307;Alexa488;Fibroblasts;5;225locations;s218z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s218z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s218z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;218;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s218z06c1_ORG_mask.tiff
1308;Alexa488;Fibroblasts;5;225locations;s035z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s035z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s035z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;35;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s035z06c1_ORG_mask.tiff
1309;Alexa488;Fibroblasts;5;225locations;s073z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s073z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s073z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;73;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s073z06c1_ORG_mask.tiff
1310;Alexa488;Fibroblasts;5;225locations;s225z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s225z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s225z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;225;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s225z06c1_ORG_mask.tiff
1311;Alexa488;Fibroblasts;5;225locations;s147z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s147z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s147z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;147;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s147z06c1_ORG_mask.tiff
1312;Alexa488;Fibroblasts;5;225locations;s137z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s137z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s137z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;137;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s137z06c1_ORG_mask.tiff
1313;Alexa488;Fibroblasts;5;225locations;s033z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s033z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s033z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;33;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s033z06c1_ORG_mask.tiff
1314;Alexa488;Fibroblasts;5;225locations;s091z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s091z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s091z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;91;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s091z06c1_ORG_mask.tiff
1315;Alexa488;Fibroblasts;5;225locations;s175z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s175z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s175z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;175;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s175z06c1_ORG_mask.tiff
1316;Alexa488;Fibroblasts;5;225locations;s144z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s144z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s144z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;144;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s144z06c1_ORG_mask.tiff
1317;Alexa488;Fibroblasts;5;225locations;s066z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s066z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s066z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;66;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s066z06c1_ORG_mask.tiff
1318;Alexa488;Fibroblasts;5;225locations;s187z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s187z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s187z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;187;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s187z06c1_ORG_mask.tiff
1319;Alexa488;Fibroblasts;5;225locations;s217z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s217z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s217z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;217;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s217z06c1_ORG_mask.tiff
1320;Alexa488;Fibroblasts;5;225locations;s156z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s156z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s156z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;156;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s156z06c1_ORG_mask.tiff
1321;Alexa488;Fibroblasts;5;225locations;s107z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s107z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s107z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;107;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s107z06c1_ORG_mask.tiff
1322;Alexa488;Fibroblasts;5;225locations;s163z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s163z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s163z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;163;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s163z06c1_ORG_mask.tiff
1323;Alexa488;Fibroblasts;5;225locations;s165z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s165z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s165z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;165;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s165z06c1_ORG_mask.tiff
1324;Alexa488;Fibroblasts;5;225locations;s135z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s135z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s135z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;135;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s135z06c1_ORG_mask.tiff
1325;Alexa488;Fibroblasts;5;225locations;s085z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s085z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s085z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;85;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s085z06c1_ORG_mask.tiff
1326;Alexa488;Fibroblasts;5;225locations;s199z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s199z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s199z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;199;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s199z06c1_ORG_mask.tiff
1327;Alexa488;Fibroblasts;5;225locations;s044z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s044z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s044z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;44;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s044z06c1_ORG_mask.tiff
1328;Alexa488;Fibroblasts;5;225locations;s194z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s194z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s194z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;194;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s194z06c1_ORG_mask.tiff
1329;Alexa488;Fibroblasts;5;225locations;s008z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s008z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s008z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;8;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s008z06c1_ORG_mask.tiff
1330;Alexa488;Fibroblasts;5;225locations;s190z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s190z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s190z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;190;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s190z06c1_ORG_mask.tiff
1331;Alexa488;Fibroblasts;5;225locations;s139z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s139z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s139z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;139;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s139z06c1_ORG_mask.tiff
1332;Alexa488;Fibroblasts;5;225locations;s129z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s129z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s129z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;129;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s129z06c1_ORG_mask.tiff
1333;Alexa488;Fibroblasts;5;225locations;s061z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s061z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s061z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;61;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s061z06c1_ORG_mask.tiff
1334;Alexa488;Fibroblasts;5;225locations;s022z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s022z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s022z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;22;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s022z06c1_ORG_mask.tiff
1335;Alexa488;Fibroblasts;5;225locations;s117z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s117z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s117z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;117;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s117z06c1_ORG_mask.tiff
1336;Alexa488;Fibroblasts;5;225locations;s117z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s117z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s117z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;117;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s117z06c1_ORG_mask.tiff
1337;Alexa488;Fibroblasts;5;225locations;s024z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s024z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s024z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;24;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s024z06c1_ORG_mask.tiff
1338;Alexa488;Fibroblasts;5;225locations;s109z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s109z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s109z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;109;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s109z06c1_ORG_mask.tiff
1339;Alexa488;Fibroblasts;5;225locations;s111z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s111z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s111z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;111;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s111z06c1_ORG_mask.tiff
1340;Alexa488;Fibroblasts;5;225locations;s150z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s150z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s150z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;150;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s150z06c1_ORG_mask.tiff
1341;Alexa488;Fibroblasts;5;225locations;s042z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s042z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s042z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;42;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s042z06c1_ORG_mask.tiff
1342;Alexa488;Fibroblasts;5;225locations;s198z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s198z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s198z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;198;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s198z06c1_ORG_mask.tiff
1343;Alexa488;Fibroblasts;5;225locations;s110z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s110z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s110z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;110;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s110z06c1_ORG_mask.tiff
1344;Alexa488;Fibroblasts;5;225locations;s192z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s192z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s192z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;192;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s192z06c1_ORG_mask.tiff
1345;Alexa488;Fibroblasts;5;225locations;s140z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s140z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s140z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;140;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s140z06c1_ORG_mask.tiff
1346;Alexa488;Fibroblasts;5;225locations;s051z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s051z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s051z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;51;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s051z06c1_ORG_mask.tiff
1347;Alexa488;Fibroblasts;5;225locations;s183z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s183z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s183z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;183;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s183z06c1_ORG_mask.tiff
1348;Alexa488;Fibroblasts;5;225locations;s220z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s220z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s220z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;220;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s220z06c1_ORG_mask.tiff
1349;Alexa488;Fibroblasts;5;225locations;s218z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s218z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s218z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;218;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s218z06c1_ORG_mask.tiff
1350;Alexa488;Fibroblasts;5;225locations;s021z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s021z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s021z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;21;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s021z06c1_ORG_mask.tiff
1351;Alexa488;Fibroblasts;5;225locations;s026z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s026z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s026z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;26;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s026z06c1_ORG_mask.tiff
1352;Alexa488;Fibroblasts;5;225locations;s053z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s053z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s053z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;53;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s053z06c1_ORG_mask.tiff
1353;Alexa488;Fibroblasts;5;225locations;s204z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s204z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s204z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;204;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s204z06c1_ORG_mask.tiff
1354;Alexa488;Fibroblasts;5;225locations;s066z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s066z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s066z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;66;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s066z06c1_ORG_mask.tiff
1355;Alexa488;Fibroblasts;5;225locations;s023z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s023z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s023z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;23;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s023z06c1_ORG_mask.tiff
1356;Alexa488;Fibroblasts;5;225locations;s167z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s167z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s167z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;167;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s167z06c1_ORG_mask.tiff
1357;Alexa488;Fibroblasts;5;225locations;s071z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s071z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s071z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;71;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s071z06c1_ORG_mask.tiff
1358;Alexa488;Fibroblasts;5;225locations;s076z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s076z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s076z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;76;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s076z06c1_ORG_mask.tiff
1359;Alexa488;Fibroblasts;5;225locations;s111z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s111z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s111z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;111;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s111z06c1_ORG_mask.tiff
1360;Alexa488;Fibroblasts;5;225locations;s196z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s196z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s196z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;196;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s196z06c1_ORG_mask.tiff
1361;Alexa488;Fibroblasts;5;225locations;s206z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s206z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s206z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;206;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s206z06c1_ORG_mask.tiff
1362;Alexa488;Fibroblasts;5;225locations;s148z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s148z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s148z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;148;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s148z06c1_ORG_mask.tiff
1363;Alexa488;Fibroblasts;5;225locations;s022z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s022z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s022z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;22;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s022z06c1_ORG_mask.tiff
1364;Alexa488;Fibroblasts;5;225locations;s006z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s006z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s006z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;6;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s006z06c1_ORG_mask.tiff
1365;Alexa488;Fibroblasts;5;225locations;s063z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s063z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s063z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;63;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s063z06c1_ORG_mask.tiff
1366;Alexa488;Fibroblasts;5;225locations;s102z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s102z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s102z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;102;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s102z06c1_ORG_mask.tiff
1367;Alexa488;Fibroblasts;5;225locations;s041z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s041z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s041z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;41;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s041z06c1_ORG_mask.tiff
1368;Alexa488;Fibroblasts;5;225locations;s079z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s079z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s079z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;79;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s079z06c1_ORG_mask.tiff
1369;Alexa488;Fibroblasts;5;225locations;s020z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s020z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s020z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;20;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s020z06c1_ORG_mask.tiff
1370;Alexa488;Fibroblasts;5;225locations;s057z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s057z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s057z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;57;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s057z06c1_ORG_mask.tiff
